,Incident,Machine,Area / Cause,Reason / Fault,Time (minutes),Original Comments,Line No,MachineStopType,Shift_Fosters/Green,Shift_Heineken/Orange,Shift_John Smiths/Pink,Shift_John Smiths/Yellow,Shift_Strongbow/Yellow,Year,Month,Day,Hour,DayOfWeek,IsWeekend,cleaned_comments,uncorrectable_words,lemmatized,Cluster
96,Machine Stop,Filler,Filling heads,Fault not listed,11,TPOS Failed stopped line to perform recheck seamer flush done while line was down. Recheck complete all TPOS ok.,17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2021,6,8,9,1,FALSE,tpos failed stopped line to perform recheck seamer flush done while line was down recheck complete all tpos ok,{},top fail stop line perform recheck steamer flush line recheck complete top ok,3
97,Machine Stop,Filler,Can stop,Fault not listed,7,gapping cans,17,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2021,6,8,17,1,FALSE,gapping cans,{},gap can,3
98,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),24,fobbing heads filling bins,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2021,6,9,1,2,FALSE,fobbing heads filling bins,{},fob head fill bin,2
99,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),25,crafts changing fibre w2asher on head 150,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2021,6,9,2,2,FALSE,crafts changing fibre on head ,{},craft change fibre head,0
100,Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),23,head 150 still fobbing,17,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2021,6,9,2,2,FALSE,head still fobbing,{},head fob,2
101,Machine Stop,Filler,Filling heads,Underfilling Head (Change),24,crafts looking at head 150,17,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2021,6,9,3,2,FALSE,crafts looking at head ,{},craft look head,2
102,Machine Stop,Filler,Channel pressure,Pressure drop,10,channel pressure dropping after 30 secs of running. Had to stop filler and drain and then re pressurise,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2021,6,9,8,2,FALSE,channel pressure dropping after secs of running had to stop filler and drain and then re pressurise,{},channel pressure drop sec running stop filler drain pressurise,2
103,Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,10,cans danmaged on filler,17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2021,6,10,6,3,FALSE,cans danmaged on filler,{},can damage filler,2
104,Machine Stop,Filler,PILZ system,Doors tripped,18,tripped in panel up stairs,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2021,6,10,11,3,FALSE,tripped in panel up stairs,{},trip panel stair,4
105,Machine Stop,Filler,Door,Fault not listed,18,filler door tripped - needed restting in panel,17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2021,6,11,0,4,FALSE,filler door tripped needed restting in panel,{},filler door trip need rest panel,0
106,Machine Stop,Filler,PILZ system,Full safety circuit tripped,11,crafts ivestigating - reset inside main panel needed,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2021,6,11,20,4,FALSE,crafts ivestigating reset inside main panel needed,{},craft investigate reset inside main panel need,0
107,Machine Stop,Filler,PILZ system,Full safety circuit tripped,25,all alarms on filler crafts re-setting alarms,17,Breakdown,FALSE,TRUE,FALSE,FALSE,FALSE,2021,6,12,16,5,TRUE,all alarms on filler crafts resetting alarms,{},alarm filler craft reset alarm,1
108,Machine Stop,Filler,In-feed scroll,Cans jammed,8,damaged can,17,Breakdown,FALSE,FALSE,TRUE,FALSE,FALSE,2021,6,13,0,6,TRUE,damaged can,{},damage,2
109,Machine Stop,Filler,In-feed scroll,Cans jammed,18,cans stuck in scroll,17,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2021,6,13,7,6,TRUE,cans stuck in scroll,{},can stick scroll,1
110,Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,14,all cans damaged coming into filler,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2021,6,13,8,6,TRUE,all cans damaged coming into filler,{},can damage come filler,2
111,Machine Stop,Filler,In-feed scroll,Cans jammed,7,MB Cans jammed on the infeed scroll.,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2021,6,13,12,6,TRUE,mb cans jammed on the infeed scroll,{},mb can jam infeed scroll,4
112,Machine Stop,Filler,In-feed scroll,Cans jammed,7,can jammed in infeed scroll stopping can stop operator entering to remove,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2021,6,13,22,6,TRUE,can jammed in infeed scroll stopping can stop operator entering to remove,{},jam infeed scroll stopping stop operator enter remove,0
113,Machine Stop,Filler,Clutch,Fault not listed,6,transfer chain,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2021,6,14,20,0,FALSE,transfer chain,{},transfer chain,2
114,Machine Stop,Filler,PILZ system,Full safety circuit tripped,6,all e stops lit up,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2021,6,15,0,1,FALSE,all e stops lit up,{},e stop light,0
115,Machine Stop,Filler,Tappet chain,Fault not listed,18,Filler infeed jam causing severe tappet chain crash,17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2021,6,15,9,1,FALSE,filler infeed jam causing severe tappet chain crash,{},filler infeed jam cause severe tappet chain crash,5
116,Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,11,cans jammed on scroll,17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2021,6,15,9,1,FALSE,cans jammed on scroll,{},can jam scroll,2
117,Machine Stop,Filler,In-feed scroll,In-feed scroll dirty,13,"Frequent crashes at infeed scroll possibly due to dirty guide rails, guides, perspex and infeed scroll cleaned to see if issue can be resolved.resolves",17,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2021,6,15,10,1,FALSE,frequent crashes at infeed scroll possibly due to dirty guide rails guides perspex and infeed scroll cleaned to see if issue can be resolvedresolves,{},frequent crash infeed scroll possibly dirty guide rail guide perspex infeed scroll clean issue resolvedresolve,0
118,Machine Stop,Filler,In-feed scroll,In-feed scroll out of alignment,13,"Crashes at infeed scroll ongoing, crafts called to resolve issue",17,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2021,6,15,10,1,FALSE,crashes at infeed scroll ongoing crafts called to resolve issue,{},crash infeed scroll ongoing craft call resolve issue,0
119,Machine Stop,Filler,In-feed scroll,Lubrication failure,16,"Filler infeed conveyors cleaned and lubricated, infeed guides adjusted by crafts",17,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2021,6,15,10,1,FALSE,filler infeed conveyors cleaned and lubricated infeed guides adjusted by crafts,{},filler infeed conveyor clean lubricate infeed guide adjust craft,0
120,Machine Stop,Filler,Tappet chain,Fault not listed,18,Tappet chaIn crash followed by filler door tripping out,17,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2021,6,15,12,1,FALSE,tappet chain crash followed by filler door tripping out,{},tappet chain crash follow filler door trip,0
121,Machine Stop,Filler,Tappet chain,Fault not listed,5,Tappet chain crash,17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2021,6,15,15,1,FALSE,tappet chain crash,{},tappet chain crash,5
122,Machine Stop,Filler,In-feed scroll,Fault not listed,6,Cans jamming at infeed scroll causing crash at filler,17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2021,6,15,15,1,FALSE,cans jamming at infeed scroll causing crash at filler,{},can jam infeed scroll cause crash filler,1
123,Machine Stop,Filler,Tappet chain,Fault not listed,7,tappet chain crash,17,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2021,6,15,15,1,FALSE,tappet chain crash,{},tappet chain crash,5
124,Machine Stop,Filler,In-feed scroll,Fault not listed,5,Crash at filler due to cans jamming at infeed scroll,17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2021,6,15,16,1,FALSE,crash at filler due to cans jamming at infeed scroll,{},crash filler can jam infeed scroll,1
125,Machine Stop,Filler,Scroll,Fault not listed,7,MB Cans jammed in the infeed scroll. Bowl pressure dropped.,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2021,6,15,22,1,FALSE,mb cans jammed in the infeed scroll bowl pressure dropped,{},mb can jam infeed scroll bowl pressure drop,1
126,Machine Stop,Filler,Scroll,Fault not listed,10,MB Cans jammed in the infeed scroll.,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2021,6,15,22,1,FALSE,mb cans jammed in the infeed scroll,{},mb can jam infeed scroll,1
127,Machine Stop,Filler,Scroll,Fault not listed,3,can jam,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2021,6,15,22,1,FALSE,can jam,{},jam,2
128,Machine Stop,Filler,Scroll,Fault not listed,6,cana jam in scroll,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2021,6,15,23,1,FALSE,cana jam in scroll,{},jam scroll,1
129,Machine Stop,Filler,In-feed scroll,Cans jammed,6,can hhan,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2021,6,16,0,2,FALSE,can hhan,{},,1
130,Machine Stop,Filler,Scroll,Fault not listed,5,MB Cans jammed in the infeed scroll. Bowl pressure dropped.,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2021,6,16,2,2,FALSE,mb cans jammed in the infeed scroll bowl pressure dropped,{},mb can jam infeed scroll bowl pressure drop,1
131,Machine Stop,Filler,Door,Fault not listed,19,"opened door to remove jam,left hand front door stayed up,crafts freed",17,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2021,6,16,10,2,FALSE,opened door to remove jamleft hand front door stayed upcrafts freed,{},open door remove hamlet hand door stay updraft free,0
132,Machine Stop,Filler,In-feed scroll,Fault not listed,6,damaged cans on scroll,17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2021,6,16,10,2,FALSE,damaged cans on scroll,{},damage can scroll,1
133,Machine Stop,Filler,PILZ system,Panels tripped,3,all filler alarms displaying on screen,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2021,6,16,20,2,FALSE,all filler alarms displaying on screen,{},filler alarm display screen,0
134,Machine Stop,Filler,Bowl pressure,Fault not listed,4,PRESSURE DROP RING BOWL EMPTIED,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2021,6,17,7,3,FALSE,pressure drop ring bowl emptied,{},pressure drop ring bowl empty,3
135,Machine Stop,Filler,Bowl pressure,Pressure Control,2,Pressure drop,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2021,6,17,13,3,FALSE,pressure drop,{},pressure drop,0
136,Machine Stop,Filler,Bowl pressure,Pressure Control,3,Pressure drop.,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2021,6,17,16,3,FALSE,pressure drop,{},pressure drop,0
137,Machine Stop,Filler,Bowl pressure,Pressure Control,2,Pressure drop.,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2021,6,17,18,3,FALSE,pressure drop,{},pressure drop,0
138,Machine Stop,Filler,Door,Fault not listed,27,"Left hand door would not close, twisted belt",17,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2021,6,17,21,3,FALSE,left hand door would not close twisted belt,{},leave hand door close twisted belt,0
139,Machine Stop,Filler,PILZ system,Full safety circuit tripped,5,"filler constantly alarming,with emergency stop alarms,kept resetting run for a while and stop with alarms again,crafts monitoring",17,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2021,6,18,2,4,FALSE,filler constantly alarmingwith emergency stop alarmskept resetting run for a while and stop with alarms againcrafts monitoring,{},filler constantly alarmingwith emergency stop alarmskept resetting run stop alarm againcraft monitor,1
140,Machine Stop,Filler,In-feed scroll,Cans jammed,15,Damaged cans jamming in scroll after build back,17,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2021,6,18,6,4,FALSE,damaged cans jamming in scroll after build back,{},damage can jam scroll build,2
141,Machine Stop,Filler,Bowl pressure,Pressure Control,2,Pressure drop,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2021,6,18,10,4,FALSE,pressure drop,{},pressure drop,0
142,Machine Stop,Filler,Bowl pressure,Pressure Control,3,Pressure drop,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2021,6,18,15,4,FALSE,pressure drop,{},pressure drop,0
143,Machine Stop,Filler,Bowl pressure,Pressure Control,2,Pressure drop.,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2021,6,18,16,4,FALSE,pressure drop,{},pressure drop,0
144,Machine Stop,Filler,Tappet chain,Fault not listed,6,fallen casn on transfer to seamer,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2021,6,19,9,5,TRUE,fallen casn on transfer to seamer,{},fall transfer steamer,3
145,Machine Stop,Filler,In-feed scroll,Cans jammed,18,npr damaged cans in infeed scroll,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2021,6,19,21,5,TRUE,npr damaged cans in infeed scroll,{},damage can infeed scroll,4
146,Machine Stop,Filler,Door,Fault not listed,10,tripped out would not close,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2021,6,19,22,5,TRUE,tripped out would not close,{},trip close,0
147,Machine Stop,Filler,Filling heads,Fault not listed,34,head 25 not filling sniff valve sticking,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2021,6,19,23,5,TRUE,head not filling sniff valve sticking,{},head fill sniff valve stick,3
148,Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,44,running out damaged cans from earlier fault,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2021,6,20,4,6,TRUE,running out damaged cans from earlier fault,{},run damage can early fault,2
149,Machine Stop,Filler,PILZ system,Panels tripped,9,all e stops alarmed,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2021,6,20,6,6,TRUE,all e stops alarmed,{},e stop alarm,0
150,Machine Stop,Filler,In-feed scroll,In-feed scroll dirty,15,cans jamming on infeed scroll operator removed all debriu and cleaned Area,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2021,6,20,9,6,TRUE,cans jamming on infeed scroll operator removed all debriu and cleaned area,{},can jam infeed scroll operator remove debris clean area,0
151,Machine Stop,Filler,Filling heads,Underfilling Head (Valves),13,operator investigating non filling head on filler which is causing seamer crashes,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2021,6,20,10,6,TRUE,operator investigating non filling head on filler which is causing seamer crashes,{},operator investigate non fill head filler cause steamer crash,0
152,Machine Stop,Filler,Filling heads,Underfilling Head (Valves),28,"operator and craft investigating seamer and filler due to multiple damaged cans getting wedged in seamer and damaging cans on the outfeed investigating which head is not filling, craft lubricated multiple sniff valves on filler 25,26,27,28",17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2021,6,20,10,6,TRUE,operator and craft investigating seamer and filler due to multiple damaged cans getting wedged in seamer and damaging cans on the outfeed investigating which head is not filling craft lubricated multiple sniff valves on filler ,{},operator craft investigate steamer filler multiple damage can get wedge steamer damaging can out investigating head fill craft lubricate multiple sniff valve filler,0
153,Machine Stop,Filler,Filling heads,Underfilling Head (Valves),25,"non filling heads causing seamer crashes operator removed and cleaned multiple sniff valves 19,9,6,14,13 due to them sticking when pressure is applied",17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2021,6,20,13,6,TRUE,non filling heads causing seamer crashes operator removed and cleaned multiple sniff valves due to them sticking when pressure is applied,{},non fill head cause steamer crash operator remove clean multiple sniff valve stick pressure apply,0
154,Machine Stop,Filler,Filling heads,Underfilling Head (Valves),20, operator investigating empty can kicking off from filler purge valve on head 56 sticking operator lubricated and reset,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2021,6,20,15,6,TRUE, operator investigating empty can kicking off from filler purge valve on head sticking operator lubricated and reset,{},operator investigate kick filler purge valve head stick operator lubricate reset,0
155,Machine Stop,Filler,In-feed scroll,Cans jammed,8,Can jammed in infeed scroll had to access filler recover jammed can and perform reset.,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2021,6,20,21,6,TRUE,can jammed in infeed scroll had to access filler recover jammed can and perform reset,{},jam infeed scroll access filler recover jammed perform reset,5
156,Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,3,damaged can entered operator stopped to remove,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2021,6,22,5,1,FALSE,damaged can entered operator stopped to remove,{},damage enter operator stop remove,4
157,Machine Stop,Filler,Clutch,Fault not listed,11,clutch jumped out position causing all cans to fall on transfer to seamer and can guides to piece cans still under filling heads,17,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2021,6,23,0,2,FALSE,clutch jumped out position causing all cans to fall on transfer to seamer and can guides to piece cans still under filling heads,{},clutch jump position cause can fall transfer steamer guide piece can fill head,3
158,Machine Stop,Filler,Bowl pressure,Pressure Control,7,bowl pressure dropped,17,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2021,6,25,1,4,FALSE,bowl pressure dropped,{},bowl pressure drop,0
159,Machine Stop,Filler,Bowl pressure,Pressure Control,2,Pressure drop.,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2021,6,25,9,4,FALSE,pressure drop,{},pressure drop,0
160,Machine Stop,Filler,PILZ system,Full safety circuit tripped,7,Filler keeps emergency stopping crafts investigating.,17,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2021,6,25,10,4,FALSE,filler keeps emergency stopping crafts investigating,{},filler keep emergency stop craft investigate,1
