Incident,Machine,Area / Cause,Reason / Fault,Time (minutes),Comments,Line No,MachineStopType,Shift_Fosters/Green,Shift_Heineken/Orange,Shift_John Smiths/Pink,Shift_John Smiths/Yellow,Shift_Strongbow/Yellow,Year,Month,Day,Hour,DayOfWeek,IsWeekend
Machine Stop,Filler,Filling heads,Underfilling Head (Valves),28.0,"operator and craft investigating seamer and filler due to multiple damaged cans getting wedged in seamer and damaging cans on the outfeed investigating which head is not filling, craft lubricated multiple sniff valves on filler 25,26,27,28",17,Short Stop,False,True,False,False,False,2021,6,20,10,6,True
Machine Stop,Filler,Filling heads,Underfilling Head (Valves),25.0,"non filling heads causing seamer crashes operator removed and cleaned multiple sniff valves 19,9,6,14,13 due to them sticking when pressure is applied",17,Short Stop,False,True,False,False,False,2021,6,20,13,6,True
Machine Stop,Filler,Filling heads,Underfilling Head (Valves),20.0, operator investigating empty can kicking off from filler purge valve on head 56 sticking operator lubricated and reset,17,Short Stop,False,True,False,False,False,2021,6,20,15,6,True
Machine Stop,Filler,In-feed scroll,Cans jammed,8.0,Can jammed in infeed scroll had to access filler recover jammed can and perform reset.,17,Short Stop,False,False,True,False,False,2021,6,20,21,6,True
Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,3.0,damaged can entered operator stopped to remove,17,Short Stop,False,True,False,False,False,2021,6,22,5,1,False
Machine Stop,Filler,Clutch,Fault not listed,11.0,clutch jumped out position causing all cans to fall on transfer to seamer and can guides to piece cans still under filling heads,17,Short Stop,False,True,False,False,False,2021,6,23,0,2,False
Machine Stop,Filler,Bowl pressure,Pressure Control,7.0,bowl pressure dropped,17,Short Stop,False,False,False,False,True,2021,6,25,1,4,False
Machine Stop,Filler,Bowl pressure,Pressure Control,2.0,Pressure drop.,17,Short Stop,False,False,True,False,False,2021,6,25,9,4,False
Machine Stop,Filler,PILZ system,Full safety circuit tripped,7.0,Filler keeps emergency stopping crafts investigating.,17,Short Stop,False,False,True,False,False,2021,6,25,10,4,False
Machine Stop,Filler,Bowl pressure,Pressure Control,2.0,Pressure drop.,17,Short Stop,False,False,True,False,False,2021,6,25,11,4,False
Machine Stop,Filler,Filling heads,Underfilling Head (Valves),7.0,head 28 purge valve stuck,17,Short Stop,True,False,False,False,False,2021,6,26,0,5,True
Machine Stop,Filler,Channel pressure,Pressure drop,8.0,,17,Short Stop,False,False,True,False,False,2021,6,26,10,5,True
Machine Stop,Filler,Starwheel,Cans jammed,14.0,"Can jammed in starwheel damaging cans coming into filler causing a filler crash.  Cleared cans, Removed jammed can and restarted.",17,Short Stop,False,False,True,False,False,2021,6,26,15,5,True
Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,10.0,Stopped filler to accesws and inspect infeed scroll getting a lot of seamer crashes checking to see if scroll is damaging cans on way into filler all nok. Cleaned scroll and restarted filler.,17,Short Stop,False,False,True,False,False,2021,6,26,16,5,True
Machine Stop,Filler,Main Drive,Fault Not Listed,15.0,invertor tripped on maine drive craft craft had power down and reboot,17,Breakdown,False,True,False,False,False,2021,6,27,7,6,True
Machine Stop,Filler,Filling heads,Fault not listed,90.0,Warm beer alarms after getting beer on. All shift craft were involved in trying to find out why the beer was warm. Still investigating the problem.,17,Short Stop,False,False,True,False,False,2021,6,28,16,0,False
Machine Stop,Filler,Filling heads,Fault not listed,66.0,Rafal+Chris also attended breakdown. Issues with warm beer alarms. Valve issues. BDA to follow. Adjustments made.,17,Breakdown,False,False,True,False,False,2021,6,28,19,0,False
Machine Stop,Filler,Bowl pressure,Pressure Control,3.0,Pressure dro,17,Short Stop,False,False,True,False,False,2021,6,28,22,0,False
Machine Stop,Filler,Tappet chain,Fault not listed,29.0,crafts overhauling stripping down tippet chain to inspect,17,Short Stop,False,False,False,False,True,2021,6,29,11,1,False
Machine Stop,Filler,In-feed scroll,Fault not listed,58.0,Craft trying to find fault diagnostic on the reason of seamer jams - checking purge valves all heads as getting a empty can found infeed plate not level damaging cans,17,Short Stop,False,False,False,False,True,2021,6,29,14,1,False
Machine Stop,Filler,Filling heads,Fault not listed,14.0,hygiene activity removing all cans from filler and lids out as not an acceptable standard for handover due to all crashes in and around in infeed scroll,17,Short Stop,False,False,False,False,True,2021,6,29,18,1,False
Machine Stop,Filler,Scroll,Fault not listed,5.0,can chewed up entering filler,17,Short Stop,False,True,False,False,False,2021,6,29,19,1,False
Machine Stop,Filler,Scroll,Fault not listed,5.0,chewing up cans,17,Short Stop,False,True,False,False,False,2021,6,29,20,1,False
Machine Stop,Filler,In-feed scroll,Cans jammed,4.0,cans jammed on infeed scroll,17,Short Stop,False,True,False,False,False,2021,6,29,20,1,False
Machine Stop,Filler,PILZ system,Full safety circuit tripped,15.0,crafts reset at panel,17,Breakdown,False,True,False,False,False,2021,6,29,22,1,False
Machine Stop,Filler,Bowl pressure,Pressure Control,2.0,,17,Short Stop,False,True,False,False,False,2021,6,29,23,1,False
Machine Stop,Filler,Scroll,Fault not listed,5.0,can fell over and jammed at infeed,17,Short Stop,False,True,False,False,False,2021,6,29,23,1,False
Machine Stop,Filler,Scroll,Fault not listed,3.0,can jammed,17,Short Stop,False,True,False,False,False,2021,6,29,23,1,False
Machine Stop,Filler,PILZ system,Panels tripped,11.0,all e stops and doors alarming,17,Short Stop,False,True,False,False,False,2021,6,30,4,2,False
Machine Stop,Filler,PILZ system,Full safety circuit tripped,3.0,all e-stops alarming,17,Short Stop,False,True,False,False,False,2021,6,30,4,2,False
Machine Stop,Filler,PILZ system,Full safety circuit tripped,3.0,all e-stops alarmed,17,Short Stop,False,True,False,False,False,2021,6,30,6,2,False
Machine Stop,Filler,In-feed scroll,Cans jammed,5.0,cans jammed in infeed scroll due to falling on their side removed all and reset,17,Short Stop,False,True,False,False,False,2021,6,30,20,2,False
Machine Stop,Filler,In-feed scroll,In-feed scroll out of alignment,22.0,"Perpex guide can catching on infeed scroll, crafts put a couple of washers underneath to raise",17,Breakdown,True,False,False,False,False,2021,7,1,13,3,False
Machine Stop,Filler,In-feed scroll,Cans jammed,10.0,"damaged cans from scroll,emptied all damaged cans from filler",17,Breakdown,True,False,False,False,False,2021,7,1,15,3,False
Machine Stop,Filler,Door,Fault not listed,17.0,Left door No 5 hand door tripped crafts called,17,Breakdown,True,False,False,False,False,2021,7,1,16,3,False
Machine Stop,Filler,In-feed scroll,Cans jammed,12.0,,17,Breakdown,True,False,False,False,False,2021,7,1,17,3,False
Machine Stop,Filler,Main Drive,Full safety circuit tripped,6.0,"emergency stop alarm on filler for no apparent reason,reset each time",17,Short Stop,True,False,False,False,False,2021,7,1,18,3,False
Machine Stop,Filler,In-feed scroll,Cans jammed,4.0,,17,Short Stop,True,False,False,False,False,2021,7,1,18,3,False
Machine Stop,Filler,Control panel,Fault not listed,20.0,pilz tripped craft resetting,17,Short Stop,False,False,False,False,True,2021,7,1,19,3,False
Machine Stop,Filler,Control panel,Fault not listed,15.0,pilz tripped,17,Short Stop,False,False,False,False,True,2021,7,1,20,3,False
Machine Stop,Filler,In-feed scroll,Cans jammed,26.0,can jammed damaging good cans also co2 alarm above 1.0 had to leave the area,17,Short Stop,False,False,False,False,True,2021,7,1,21,3,False
Machine Stop,Filler,Tappet chain,Fault not listed,27.0,damaged cans on transfer in filling section causing filling levers to stick releasing co2  alarm over 1.0 had to leave the area,17,Short Stop,False,False,False,False,True,2021,7,1,22,3,False
Machine Stop,Filler,PILZ system,Doors tripped,15.0,pilz tripped out crafts reset upstairs in panel,17,Short Stop,False,False,False,False,True,2021,7,1,22,3,False
Machine Stop,Filler,Bowl pressure,Fault not listed,38.0,"craft overhauling seamer as pilz tripping bowl pressure dropped had to remove a full filler of cans, checkewd scroll, star wheel all sensores on the doors and checked top conveyors for gapping cans found jammed cans in the conveyors",17,Short Stop,False,False,False,False,True,2021,7,1,23,3,False
Machine Stop,Filler,PILZ system,Fault not listed,100.0,"pilz system,front doors tripped out after clearing damaged cans from transfer chain, crafts in attendance",17,Short Stop,False,False,False,False,True,2021,7,2,1,4,False
Machine Stop,Filler,PILZ system,Full safety circuit tripped,21.0,pilz tripped out craft investigatibng trying to pin point the route cause,17,Short Stop,False,False,False,False,True,2021,7,2,2,4,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),10.0,underfilling head 92 crafts changed fibre washer,17,Breakdown,True,False,False,False,False,2021,7,2,8,4,False
Machine Stop,Filler,In-feed scroll,Cans jammed,8.0,damaged cans,17,Breakdown,True,False,False,False,False,2021,7,2,11,4,False
Machine Stop,Filler,In-feed scroll,Cans jammed,8.0,damaged cans,17,Breakdown,True,False,False,False,False,2021,7,2,13,4,False
Machine Stop,Filler,Channel pressure,Pressure drop,5.0,,17,Short Stop,True,False,False,False,False,2021,7,2,17,4,False
Machine Stop,Filler,PILZ system,Full safety circuit tripped,9.0,emergency stop alarms on filler,17,Breakdown,True,False,False,False,False,2021,7,2,17,4,False
Machine Stop,Filler,Door,Fault not listed,146.0,MB Main filler doors jammed up crafts in attendance crafts adjusted doors pully system was tangled.,17,Breakdown,True,False,False,False,False,2021,7,2,19,4,False
Machine Stop,Filler,Filling heads,Fault not listed,10.0,MB Can crash around the filler bowl.,17,Short Stop,True,False,False,False,False,2021,7,2,21,4,False
Machine Stop,Filler,In-feed scroll,Cans jammed,8.0,damaged cans,17,Breakdown,True,False,False,False,False,2021,7,3,19,5,True
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),20.0,Head 66 underfilling,17,Breakdown,True,False,False,False,False,2021,7,4,0,6,True
Machine Stop,Filler,In-feed scroll,Cans jammed,9.0,Damaged cans,17,Breakdown,True,False,False,False,False,2021,7,4,2,6,True
Machine Stop,Filler,In-feed scroll,Cans jammed,9.0,damaged cans,17,Breakdown,True,False,False,False,False,2021,7,4,3,6,True
Machine Stop,Filler,Filling heads,Underfilling Head (Valves),8.0,Head 66 underfilling v/v sticking,17,Breakdown,True,False,False,False,False,2021,7,4,4,6,True
Machine Stop,Filler,Filling heads,Underfilling Head (Valves),8.0,crafts invbestigating underfills,17,Breakdown,True,False,False,False,False,2021,7,4,5,6,True
Machine Stop,Filler,In-feed scroll,Cans jammed,7.0,damaged cans,17,Breakdown,True,False,False,False,False,2021,7,4,5,6,True
Machine Stop,Filler,Bowl level,Fault not listed,75.0,fault with drain valve craft found not shutting fully overhauled - then llp fired - manaagers ppermision simmed then -do2 alarm fired low do2 rang lab told to reset - labqc coming over qc present reset again to check everything in spec,17,Short Stop,True,False,False,False,False,2021,7,4,19,6,True
Machine Stop,Filler,Door,Fault not listed,420.0,perspex on filler guard 6 needed fixing back on. Also the belts needed putting back on the tracks. This caused a knock on affect with the rest of the nights production. Size change and filler CIP need completing after this.,17,Breakdown,False,False,True,False,False,2021,7,6,0,1,False
Machine Stop,Filler,Control panel,Fault not listed,25.0,malfunction analog value level controller,17,Breakdown,False,True,False,False,False,2021,7,6,18,1,False
Machine Stop,Filler,Starwheel,Fault not listed,15.0,cover on starwheel bent. Crafts re positioned. Potensially causing cans to damage and crash in seamer,17,Short Stop,False,False,True,False,False,2021,7,6,21,1,False
Machine Stop,Filler,Bowl pressure,Pressure Control,3.0,bowl pressure dropped,17,Short Stop,False,False,True,False,False,2021,7,7,1,2,False
Machine Stop,Filler,Channel pressure,Pressure drop,4.0,,17,Short Stop,False,False,True,False,False,2021,7,7,4,2,False
Machine Stop,Filler,PILZ system,Full safety circuit tripped,11.0,all alarms on screen wont re-set,17,Breakdown,False,False,False,False,True,2021,7,7,8,2,False
Machine Stop,Filler,Lubrication issues,Lubrication failure,6.0,MB Central lubrication alarmed needed checking and re setting.,17,Short Stop,False,False,False,False,True,2021,7,7,10,2,False
Machine Stop,Filler,PILZ system,Full safety circuit tripped,10.0,emergency stop alarm. Dropped pressure and bowl. Operator reset,17,Short Stop,False,True,False,False,False,2021,7,8,5,3,False
Machine Stop,Filler,PILZ system,Full safety circuit tripped,10.0,operator had to reset,17,Short Stop,False,True,False,False,False,2021,7,8,5,3,False
Machine Stop,Filler,PILZ system,Full safety circuit tripped,16.0,all e-stops alarming x 3 was able to reset at filler,17,Short Stop,False,True,False,False,False,2021,7,8,19,3,False
Machine Stop,Filler,PILZ system,Full safety circuit tripped,24.0,"e stop faults happened again was able to reset then HMI showing faults check cam 5 position and malfunction, frequency invertor main drive crafts called having to power down filler from panel",17,Breakdown,False,True,False,False,False,2021,7,8,20,3,False
Machine Stop,Filler,Bowl pressure,Pressure Control,2.0,Pressure drop.,17,Short Stop,True,False,False,False,False,2021,7,9,14,4,False
Machine Stop,Filler,Bowl level,Level Control,5.0,Can crash dumped the bowl,17,Breakdown,True,False,False,False,False,2021,7,9,16,4,False
Machine Stop,Filler,PILZ system,Full safety circuit tripped,6.0,safety circuit tripped out causing seamer jam,17,Short Stop,False,False,False,False,True,2021,7,10,6,5,True
Machine Stop,Filler,In-feed scroll,Cans jammed,11.0,Damaged cans jammed,17,Breakdown,True,False,False,False,False,2021,7,10,12,5,True
Machine Stop,Filler,Filling heads,Fault not listed,8.0,"Snifter V/V sticking on heads 17,18, 12 & !3",17,Breakdown,True,False,False,False,False,2021,7,10,14,5,True
Machine Stop,Filler,In-feed scroll,Cans jammed,4.0,,17,Short Stop,True,False,False,False,False,2021,7,10,15,5,True
Machine Stop,Filler,In-feed scroll,Cans jammed,5.0,,17,Short Stop,True,False,False,False,False,2021,7,10,16,5,True
Machine Stop,Filler,Filling heads,Fault not listed,15.0,had issues with fobbing heads on start up,17,Short Stop,True,False,False,False,False,2021,7,10,21,5,True
Machine Stop,Filler,PILZ system,Full safety circuit tripped,20.0,tripped had to power down,17,Short Stop,False,False,True,False,False,2021,7,11,7,6,True
Machine Stop,Filler,Bowl pressure,Fault not listed,57.0,BBT went off line,17,Breakdown,True,False,False,False,False,2021,7,11,23,6,True
Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,6.0,Damaged can come through scroll caused crash.,17,Short Stop,False,False,True,False,False,2021,7,12,15,0,False
Machine Stop,Filler,Bowl pressure,Pressure Control,3.0,Multiple pressure drops.,17,Short Stop,False,False,True,False,False,2021,7,12,16,0,False
Machine Stop,Filler,PILZ system,Fault not listed,14.0,Filler emergency stopped E-Stop fault crafts investigating,17,Short Stop,False,False,True,False,False,2021,7,12,17,0,False
Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,8.0,"Not sure if can was damaged on way into filler or infeed scroll damaged can on way in requires futher investigation, caused a massive filler crash, Cleared damaged cans from filler and performed reset.",17,Short Stop,False,False,True,False,False,2021,7,12,18,0,False
